timestamp,best_bid,best_ask,bid_volume,ask_volume,mid_price,spread,last_trade_price,last_trade_volume
1773963039202,1.5219,1.5226,68.023,64.125,1.52225,0.0006999999999999229,1.517,543.4533857
1773963049202,1.5219,1.5222,3.898,64.125,1.5220500000000001,0.00029999999999996696,1.517,543.4533857
1773963059215,1.5211,1.5221,64.125,64.125,1.5215999999999998,0.001000000000000112,1.517,543.4533857
1773963069239,1.5209,1.5211,3.941,64.125,1.521,0.00019999999999997797,1.517,543.4533857
1773963079302,1.5209,1.5211,3.91,64.125,1.521,0.00019999999999997797,1.517,543.4533857
1773963089251,1.5209,1.521,3.91,64.125,1.52095,9.999999999998899e-05,1.517,543.4533857
1773963099268,1.5209,1.5211,3.91,2760.53,1.521,0.00019999999999997797,1.517,543.4533857
1773963109301,1.5209,1.521,3.91,64.125,1.52095,9.999999999998899e-05,1.517,543.4533857
1773963119330,1.5196,1.521,387.991,64.125,1.5203,0.0013999999999998458,1.517,543.4533857
1773963129299,1.5198,1.5204,64.125,64.125,1.5201,0.0005999999999999339,1.517,543.4533857
1773963139311,1.5205,1.5211,3.874,64.125,1.5208,0.0005999999999999339,1.517,543.4533857
1773963149317,1.5209,1.5211,3.914,64.125,1.521,0.00019999999999997797,1.517,543.4533857
1773963159336,1.52,1.5211,64.125,64.125,1.52055,0.0010999999999998789,1.517,543.4533857
1773963169349,1.52,1.521,64.125,64.125,1.5205,0.0009999999999998899,1.517,543.4533857
1773963179372,1.52,1.521,64.125,64.125,1.5205,0.0009999999999998899,1.517,543.4533857
1773963189375,1.5201,1.521,64.125,64.125,1.52055,0.0008999999999999009,1.517,543.4533857
1773963199402,1.5201,1.521,64.125,64.125,1.52055,0.0008999999999999009,1.517,543.4533857
1773963209438,1.5199,1.5202,3.919,64.125,1.52005,0.00029999999999996696,1.517,543.4533857
1773963219385,1.5199,1.5202,3.919,64.125,1.52005,0.00029999999999996696,1.517,543.4533857
1773963229391,1.5199,1.5201,68.044,2793.871,1.52,0.00019999999999997797,1.517,543.4533857
1773963239441,1.52,1.5209,402.229,64.125,1.5204499999999999,0.0008999999999999009,1.517,543.4533857
1773963249485,1.5201,1.5209,64.125,64.125,1.5205,0.0007999999999999119,1.517,543.4533857
1773963259427,1.5201,1.5209,64.125,64.125,1.5205,0.0007999999999999119,1.517,543.4533857
1773963269438,1.5201,1.5209,64.125,64.125,1.5205,0.0007999999999999119,1.517,543.4533857
1773963279451,1.5199,1.5209,68.044,64.125,1.5204,0.0009999999999998899,1.517,543.4533857
1773963289512,1.5199,1.5209,68.044,64.125,1.5204,0.0009999999999998899,1.517,543.4533857
1773963299470,1.5191,1.5201,64.125,64.125,1.5196,0.001000000000000112,1.517,543.4533857
1773963309485,1.5184,1.5195,380.782,64.125,1.51895,0.001100000000000101,1.517,543.4533857
1773963319517,1.5186,1.5193,68.019,367.754,1.51895,0.000700000000000145,1.517,543.4533857
1773963329527,1.5187,1.5193,4067.709,367.754,1.5190000000000001,0.000600000000000156,1.517,543.4533857
1773963339486,1.5209,1.5216,64.125,64.125,1.52125,0.000700000000000145,1.5196,36.1989932
1773963349501,1.5207,1.5212,566.386,64.125,1.52095,0.000500000000000167,1.5196,36.1989932
1773963359513,1.5208,1.5211,64.125,1971.102,1.52095,0.00029999999999996696,1.5196,36.1989932
1773963369515,1.5209,1.5215,64.125,64.125,1.5211999999999999,0.000600000000000156,1.5196,36.1989932
1773963379531,1.521,1.5215,341.946,64.125,1.52125,0.000500000000000167,1.5196,36.1989932
1773963389568,1.5211,1.5215,30.099,64.125,1.5213,0.000400000000000178,1.5211,34.02610443
1773963399604,1.5211,1.5215,30.099,64.125,1.5213,0.000400000000000178,1.5211,34.02610443
1773963409572,1.5211,1.5215,64.125,64.125,1.5213,0.000400000000000178,1.5211,34.02610443
1773963419571,1.5211,1.5215,64.125,64.125,1.5213,0.000400000000000178,1.5211,34.02610443
1773963429579,1.5202,1.5211,64.125,64.125,1.5206499999999998,0.0008999999999999009,1.5211,34.02610443
1773963439582,1.5205,1.5212,64.125,114.125,1.52085,0.000700000000000145,1.5211,34.02610443
1773963449589,1.5208,1.5213,64.125,114.125,1.52105,0.000500000000000167,1.5211,34.02610443
1773963459603,1.521,1.5213,64.125,50.0,1.52115,0.000300000000000189,1.5211,34.02610443
1773963469616,1.5208,1.5215,64.125,64.125,1.52115,0.000700000000000145,1.5211,34.02610443
1773963479671,1.521,1.5215,64.125,1972.433,1.52125,0.000500000000000167,1.5211,34.02610443
1773963489706,1.521,1.5215,64.125,64.125,1.52125,0.000500000000000167,1.5211,34.02610443
1773963499643,1.5201,1.5209,64.125,64.125,1.5205,0.0007999999999999119,1.5211,34.02610443
1773963509875,1.52,1.5208,64.125,64.125,1.5204,0.0007999999999999119,1.5211,34.02610443
1773963519647,1.52,1.5208,64.125,64.125,1.5204,0.0007999999999999119,1.5211,34.02610443
1773963529663,1.52,1.5208,64.125,64.125,1.5204,0.0007999999999999119,1.5211,34.02610443
1773963539675,1.5202,1.5211,64.125,64.125,1.5206499999999998,0.0008999999999999009,1.5211,34.02610443
1773963549681,1.521,1.5215,64.125,64.125,1.52125,0.000500000000000167,1.5211,34.02610443
1773963559691,1.5209,1.5214,3.91,64.125,1.52115,0.000500000000000167,1.5211,34.02610443
1773963569697,1.5207,1.5214,64.125,64.125,1.52105,0.000700000000000145,1.5211,34.02610443
1773963579711,1.5207,1.5211,781.081,64.125,1.5209,0.00039999999999995595,1.5211,34.02610443
1773963589754,1.5191,1.5204,718.832,64.125,1.51975,0.0013000000000000789,1.5194,1600.4645
1773963599782,1.5171,1.5181,64.125,64.125,1.5175999999999998,0.001000000000000112,1.5167,3.68708401
1773963609731,1.5171,1.5181,1066.984,64.125,1.5175999999999998,0.001000000000000112,1.5168,117.24937969
1773963619752,1.5175,1.5182,414.303,31.547,1.5178500000000001,0.0006999999999999229,1.5168,117.24937969
1773963629739,1.5179,1.5182,68.064,95.672,1.5180500000000001,0.00029999999999996696,1.5168,117.24937969
1773963639751,1.5179,1.5182,68.064,95.672,1.5180500000000001,0.00029999999999996696,1.5168,117.24937969
1773963649768,1.5179,1.518,3.939,2675.59,1.51795,9.999999999998899e-05,1.5168,117.24937969
1773963659764,1.5179,1.518,3.939,2675.59,1.51795,9.999999999998899e-05,1.5168,117.24937969
1773963669822,1.5179,1.518,3.939,2675.59,1.51795,9.999999999998899e-05,1.5168,117.24937969
1773963679872,1.518,1.5182,64.125,31.547,1.5181,0.00019999999999997797,1.5168,117.24937969
1773963689802,1.5179,1.5181,3.939,64.125,1.518,0.00019999999999997797,1.5168,117.24937969
1773963699803,1.518,1.5182,64.125,31.547,1.5181,0.00019999999999997797,1.5168,117.24937969
1773963709809,1.5182,1.5187,64.125,64.125,1.51845,0.0004999999999999449,1.5168,117.24937969
1773963719807,1.519,1.5196,64.125,64.125,1.5192999999999999,0.000600000000000156,1.5168,117.24937969
1773963729812,1.519,1.5196,64.125,64.125,1.5192999999999999,0.000600000000000156,1.5168,117.24937969
1773963739808,1.519,1.5197,64.125,110.864,1.51935,0.000700000000000145,1.5196,1.16516082
1773963749826,1.519,1.5197,64.125,110.864,1.51935,0.000700000000000145,1.5196,1.16516082
1773963759839,1.519,1.5197,64.125,110.864,1.51935,0.000700000000000145,1.5196,1.16516082
1773963769849,1.5187,1.5196,64.125,2758.3,1.51915,0.0009000000000001229,1.5196,1.16516082
1773963779852,1.5189,1.5195,3.882,1976.806,1.5192,0.000600000000000156,1.5196,1.16516082
